0,1,2,3,4,gold formula
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) ) )         ) )  ) ) )  padpadpad ) ) ) ) ) ) )   ) ) )  padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad,( ( x_2 <= 0.055 or ( x_0.071 ) ),( x_1 <= 0.1311 or x_0 <= 0.1113 ),( x_2 >= 0.111 or x_0 >= 0.111 ),( x_0 <= 0.0449 or x_0 <= 0.0449 ),"( always[9,32] ( ( ( not ( ( x_0 >= 1.4977 until x_1 <= 1.5479 ) ) or eventually[13,35] ( ( x_2 <= 0.149 until[31,33] x_1 >= -0.0219 ) ) ) or eventually ( ( eventually ( x_1 >= 0.7779 ) until[17,27] ( x_0 <= 2.5669 and x_1 <= 1.1342 ) ) ) ) ) or always ( ( ( not ( ( x_0 >= -0.2766 or x_0 <= 0.4061 ) ) or ( not ( x_0 >= 0.3484 ) until[17,inf] eventually[18,32] ( x_0 <= -2.4804 ) ) ) or ( not ( eventually[3,24] ( x_1 <= -0.1876 ) ) or ( ( x_2 >= 0.739 and x_0 >= 0.5509 ) until[24,36] eventually[4,inf] ( x_0 >= 1.1128 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) )        ) ) ) ) )  padpadpadpad ) ) ) ) ) ) )   ) ) )  padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad,( ( x_2 >= 0.055 and ( x_0.004 ) ),"( x_0 >= 0.1333 until[1,18] ( x_0 >= 0.023 ) )","( x_0 >= 0.1116 until[1,19] ( x_0 >= 0.1113 until[1,19] ( x_0 >= 0.111 ) )",( x_0 >= 0.0444 and ( x_0 >= 0.0044 and x_0 >= -0.0049 ) ),"eventually[27,29] ( eventually ( not ( ( ( ( x_1 >= 1.2563 until[20,34] x_2 >= 1.5553 ) or ( x_0 >= 0.8523 or x_0 <= 0.6248 ) ) or always[24,inf] ( ( x_2 <= -2.2637 and x_1 >= 0.2764 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) ) ) ) ) )         ) )  ) ) )    ) ) ) ) ) ) ) )   ) ) )  padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad,"( ( ( ( ( x_0 <= -0.065 ) ) x_0.078 ) ) ) x_0.0 ) ) x_0.0 x_0.15 ) ) ) x_0.15 ) ) ) ) x_0.15 ) x_0.1,1,1 ( x_0.0 x_0.1 ) ( -0.0 ) ) ) -0.0 ) ) ) ) ) -0.1.1 ) ) ) ) ) ) ) ) ) 0.0.1414 ) ) ) ) ) ) ) ) ) ) ) ) ) -0...1.1 ) ) ) ) ) ) ) -0....1.1 ) ) ) ) ) ) ) ) ) ) ) ) 0...1 ) ) ) ) ) ) ) ) ) ) ) ) ) 0..... ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) -0........0.1 ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) 0 ) ) ) ) ) 0.padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad",( ( x_2 <= -0.3113 ),"( x_2 >= -0.1133 until[1,19] ( x_2 >= -0.1113 until[1,19] ( x_0 >= -0.023 ) )","( ( x_0 >= -0.0044 or ( x_0 >= -0.0044 or ( x_0 >= -0.0044 until[11,18] x_0 >= -0.004 ) ) or x_0 >= -0.0049 ) )","( eventually[8,inf] ( ( always ( always[13,inf] ( ( x_0 >= -1.6627 and x_0 <= 0.4449 ) ) ) until[21,29] ( eventually[31,33] ( ( x_2 >= 0.3108 or x_1 >= 0.443 ) ) or ( not ( x_0 <= -0.3294 ) and ( x_2 >= -0.6722 or x_0 >= 0.153 ) ) ) ) ) or ( always[22,27] ( ( ( ( x_0 <= -0.5954 until[34,inf] x_0 <= 0.01 ) or ( x_2 >= 0.3582 or x_0 >= 1.909 ) ) until[11,22] ( always[6,19] ( x_2 <= 0.0356 ) and not ( x_1 <= 0.4461 ) ) ) ) or always[18,30] ( ( not ( ( x_2 >= -0.0317 or x_0 <= -0.7464 ) ) until[9,15] ( ( x_2 <= -1.5859 or x_1 >= -0.2218 ) and eventually[12,23] ( x_2 <= -1.2647 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) )         ) )  ) ) )  padpadpad ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpa,( ( x_2 <= 0.044 or x_0.008 ),( x_0 <= 0.1311 or x_0 <= 0.1113 ),( x_0 >= 0.111 or x_0 <= 0.111 ),( x_0 <= 0.0449 or x_0 <= 0.0449 ),"not ( not ( eventually[2,inf] ( always[15,23] ( ( not ( x_0 >= 0.8799 ) or ( x_2 >= -0.3123 and x_0 <= 1.2414 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) )    padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) )   ) ) )  padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpa,( ( x_1 <= -0.045 ),( x_1 <= -0.1311 or x_1 <= 0.1113 ),( x_1 >= 0.111 or x_1 >= 0.111 ),( x_1 <= 0.0049 or x_1 <= 0.0044 ),"not ( ( ( always[5,22] ( ( ( x_2 <= -0.1388 or x_2 >= -0.144 ) until[4,inf] not ( x_0 >= 0.7849 ) ) ) or ( eventually[1,25] ( ( x_0 <= -1.488 or x_1 <= -0.9385 ) ) or not ( eventually[34,36] ( x_1 >= 1.457 ) ) ) ) until eventually[2,inf] ( eventually[17,30] ( not ( ( x_1 <= 0.5643 or x_1 <= -0.4254 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) ) ) ) ) ) )       ) )  ) ) )  padpadpad ) ) ) ) ) ) )   ) ) )  padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad,( ( x_2 >= -0.055 ),"( x_1 >= -0.3311 until[1,18] ( x_2 >= -0.023 ) )","( x_2 >= -0.1133 until[1,19] ( x_2 >= -0.023 until[1,19] x_1 >= -0.023 ) )",( x_1 >= -0.0044 or x_1 >= -0.0044 ),"always[14,34] ( ( not ( ( always[1,23] ( not ( x_1 >= -0.5579 ) ) or ( ( x_2 <= -0.8116 and x_1 >= 0.4194 ) and ( x_2 <= 0.6184 or x_2 >= -0.6838 ) ) ) ) until not ( not ( eventually[2,6] ( ( x_2 >= -1.1448 and x_0 >= -1.566 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ( ) ) ( ) ) ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) ) ) ) ) )         ) )  ) ) ) padpadpadpad ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad,( ( ( ( ( x_0 <= -0.066 ) ) x_0.151 ) ) ) x_0.111 ) ) ) x_0 -0.15 ) ) ) x_0.17 ) ) ) x_0.11 ) x_0.11 ) ( x_0.111 ) ) ) ) ) x_0.1 ) ) x_0.1 ) ) x_0.1 ) ) x_0.1 ) ) x_0.1 ) ) x_1.1 ) ) 0.1 x_1.1 ) x_0 -0. ) ) 0. ) ) -0..1 ) ) ) ) -0..1 ) ) -0. ) ) ) ) -0.. ) ) ) ) ) 0.... ) ) ) ) ) ) ) ) ) ) ) 0. 0.. ) ) ) ) ) 0. ) ) ) ) ) ) ) ) ) ) ) ) ) ) -0.... ) ) ) ) ) ) 0padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpa,( ( x_2 <= -0.1399 ),( x_2 >= -0.111 or x_2 >= -0.223 ),( x_2 >= -0.0249 or ( x_2 >= -0.0049 or ( x_2 >= -0.0049 or x_2 >= -0.0449 ) ) ),"( not ( ( ( ( eventually[1,29] ( x_0 <= -0.0268 ) and ( x_0 <= -1.1903 until[26,35] x_1 >= -0.2351 ) ) until[5,33] not ( ( x_1 >= -1.6379 until x_0 <= 1.3002 ) ) ) and ( always[33,36] ( always[11,inf] ( x_0 <= 0.086 ) ) and ( ( x_2 >= 1.5437 until[8,22] x_1 <= 0.142 ) and not ( x_2 <= 0.6047 ) ) ) ) ) or eventually[5,inf] ( eventually ( ( always[1,11] ( ( x_1 >= 0.3253 and x_1 >= -1.241 ) ) or ( ( x_1 <= -0.7322 or x_2 >= -0.816 ) until[3,19] eventually[0,28] ( x_0 <= -1.1662 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) ) ) ) ) )         ) )  ) ) )  padpadpad ) ) ) ) ) ) )   ) ) )  padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad,( ( x_2 <= -0.045 ),"( x_1 <= -0.3399 until[11,18] ( x_0 <= 0.023 ) )","( x_2 >= -0.1133 until[1,19] ( x_2 >= -0.1113 until[1,19] ( x_0 >= -0.023 ) )",( x_0 >= 0.0044 or ( x_0 >= -0.0044 or ( x_0 >= -0.0044 or x_0 >= -0.0044 ) ) ),"always[28,35] ( not ( ( not ( ( always ( x_0 <= 0.3622 ) and ( x_2 <= 0.3154 or x_2 <= 0.2526 ) ) ) until[2,inf] always[5,28] ( ( always[2,17] ( x_1 <= -0.6743 ) or not ( x_1 <= 0.1824 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) )        ) )  ) ) )    ) ) ) ) ) ) ) )   ) ) )  padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpa,( ( x_2 <= -0.055 ),"( x_1 <= -0.3311 until[1,18] ( x_2 <= -0.023 ) )","( x_2 >= -0.1133 until[1,19] ( x_2 >= -0.1113 until[1,19] x_1 >= -0.023 ) )",( x_1 >= -0.0044 or x_1 >= -0.0044 ),"always[14,inf] ( always ( always[6,13] ( not ( ( ( x_2 >= -0.9962 until[20,25] x_0 <= 1.832 ) until[4,36] not ( x_1 >= 0.7683 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ) ( ( ) ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) ) ) )       ) ) ) ) )  padpadpadpad ) ) ) ) ) ) )   ) ) )  padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad,( ( x_2 <= -0.055 and ( x_0.151 ) ),"( ( x_2 <= -0.1399 until[1,18] ( x_2 <= -0.023 ) )","( x_2 >= -0.113 until[1,19] ( x_0 <= -0.111 until[1,19] ( x_0 <= -0.023 ) ) and ( x_0 <= -0.023 and x_0 <= -0.023 ) )","( x_0 <= -0.0044 and ( x_0 <= -0.0049 and ( x_0 <= -0.0049 until[11,18] x_0 <= -0.0049 ) ) )","always[2,12] ( not ( ( ( always[27,36] ( ( x_0 <= 0.7212 and x_1 >= -0.8102 ) ) or ( ( x_0 >= 0.3331 or x_1 <= -1.6971 ) or ( x_0 <= 0.767 until[13,25] x_0 >= -0.0334 ) ) ) or ( always[4,17] ( not ( x_2 <= 1.2688 ) ) or always[12,16] ( ( x_1 <= 0.0309 and x_2 >= 0.8899 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) ) ) ) ) )         ) )  ) ) )  padpadpad ) ) ) ) ) ) )   ) ) )  padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad,( ( x_2 <= -0.045 ),"( x_1 <= -0.3399 until[11,18] ( x_0 <= -0.023 ) )","( x_2 >= -0.1133 until[1,19] ( x_2 >= -0.1113 until[1,19] ( x_0 >= -0.023 ) )","( x_0 >= -0.0044 or ( x_0 >= -0.0049 or ( x_0 >= -0.0044 until[11,18] x_1 >= -0.0049 ) ) )","eventually ( eventually[12,20] ( always[10,inf] ( ( ( ( x_2 <= -0.0926 or x_0 >= 0.4589 ) until[21,35] ( x_0 <= -0.4578 and x_0 <= -0.5117 ) ) or ( ( x_1 <= 0.0757 until x_2 >= -1.1689 ) until[14,inf] ( x_1 >= 0.2606 or x_2 >= 0.0926 ) ) ) ) ) )"
( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad ) ) ) ) ) ) ) ) ) ) ) )         ) )  ) ) )  padpadpad ) ) ) ) ) ) ) padpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpadpad,( ( x_2 <= -0.055 ),( x_1 >= -0.1319 or x_1 >= -0.1119 ),( x_2 >= -0.1133 or x_1 >= -0.233 ),( x_1 >= -0.0049 or x_1 >= -0.0049 ),"eventually[15,32] ( not ( ( eventually ( ( ( x_1 <= -1.082 until x_2 <= 2.8781 ) until[21,34] ( x_0 <= -1.458 or x_1 >= 0.1074 ) ) ) until ( always[31,34] ( not ( x_0 <= -1.3292 ) ) or always ( ( x_1 <= 0.0709 or x_2 <= -0.9822 ) ) ) ) ) )"
